File,Line
2009-07-07__85__src__java__org__apache__commons__math__linear__EigenDecompositionImpl.java,1626
2009-07-07__85__src__java__org__apache__commons__math__linear__EigenDecompositionImpl.java,1630
2011-07-14__53__src__main__java__org__apache__commons__math__stat__descriptive__summary__Product.java,68
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,28
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,31
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,38
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,42
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,55
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,73
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,81
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,85
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,101
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,115
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,133
2011-01-17__59__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,151
2009-03-29__91__src__java__org__apache__commons__math__util__CompositeFormat.java,122
2009-03-29__91__src__java__org__apache__commons__math__util__OpenIntToDoubleHashMap.java,568
2009-03-29__91__src__java__org__apache__commons__math__util__OpenIntToDoubleHashMap.java,503
2010-11-29__60__src__test__java__org__apache__commons__math__complex__ComplexTest.java,701
2010-04-25__70__src__main__java__org__apache__commons__math__ode__nonstiff__AdamsNordsieckTransformer.java,140
2008-03-14__101__src__java__org__apache__commons__math__ode__GraggBulirschStoerStepInterpolator.java,294
2009-06-02__88__src__test__org__apache__commons__math__random__EmpiricalDistributionTest.java,42
2009-06-02__88__src__test__org__apache__commons__math__random__EmpiricalDistributionTest.java,43
2007-07-16__103__src__java__org__apache__commons__math__distribution__WeibullDistributionImpl.java,128
2007-07-16__103__src__java__org__apache__commons__math__distribution__WeibullDistributionImpl.java,116
2008-06-16__98__src__java__org__apache__commons__math__transform__FastSineTransformer.java,43
2008-06-16__98__src__java__org__apache__commons__math__transform__FastSineTransformer.java,228
2009-07-07__85__src__java__org__apache__commons__math__distribution__ZipfDistributionImpl.java,134
2010-04-25__70__src__test__java__org__apache__commons__math__linear__Array2DRowRealMatrixTest.java,393
2010-04-25__70__src__test__java__org__apache__commons__math__linear__Array2DRowRealMatrixTest.java,409
2010-04-25__70__src__test__java__org__apache__commons__math__linear__Array2DRowRealMatrixTest.java,448
2010-04-25__70__src__test__java__org__apache__commons__math__linear__Array2DRowRealMatrixTest.java,467
2010-04-25__70__src__test__java__org__apache__commons__math__linear__Array2DRowRealMatrixTest.java,111
2010-04-25__70__src__test__java__org__apache__commons__math__linear__Array2DRowRealMatrixTest.java,751
2010-04-25__70__src__test__java__org__apache__commons__math__linear__Array2DRowRealMatrixTest.java,752
2010-04-25__70__src__test__java__org__apache__commons__math__linear__Array2DRowRealMatrixTest.java,114
2010-04-25__70__src__test__java__org__apache__commons__math__linear__Array2DRowRealMatrixTest.java,757
2010-04-25__70__src__test__java__org__apache__commons__math__linear__Array2DRowRealMatrixTest.java,760
2012-07-30__28__src__main__java__org__apache__commons__math3__stat__descriptive__summary__Product.java,68
2012-01-25__37__src__main__java__org__apache__commons__math__optimization__fitting__GaussianFitter.java,104
2012-01-25__37__src__main__java__org__apache__commons__math__optimization__fitting__GaussianFitter.java,92
2007-06-14__104__src__test__org__apache__commons__math__linear__BigMatrixImplTest.java,364
2012-07-30__28__src__main__java__org__apache__commons__math3__stat__descriptive__moment__StandardDeviation.java,75
2006-06-05__106__src__test__org__apache__commons__math__special__BetaTest.java,115
2009-12-28__77__src__main__java__org__apache__commons__math__genetics__AbstractListChromosome.java,40
2008-06-16__98__src__java__org__apache__commons__math__analysis__RombergIntegrator.java,104
2008-06-16__98__src__java__org__apache__commons__math__analysis__RombergIntegrator.java,85
2009-12-28__77__src__test__java__org__apache__commons__math__distribution__NormalDistributionTest.java,156
2011-01-17__59__src__main__java__org__apache__commons__math__stat__descriptive__summary__SumOfLogs.java,73
2010-02-21__73__src__main__java__org__apache__commons__math__stat__inference__OneWayAnovaImpl.java,134
2010-02-21__73__src__main__java__org__apache__commons__math__stat__inference__OneWayAnovaImpl.java,126
2011-02-22__58__src__main__java__org__apache__commons__math__optimization__direct__PowellOptimizer.java,150
2009-12-28__77__src__main__java__org__apache__commons__math__analysis__integration__SimpsonIntegrator.java,74
2009-12-28__77__src__main__java__org__apache__commons__math__analysis__integration__SimpsonIntegrator.java,77
2009-12-28__77__src__main__java__org__apache__commons__math__analysis__integration__SimpsonIntegrator.java,105
2009-03-29__91__src__java__org__apache__commons__math__optimization__univariate__AbstractUnivariateRealOptimizer.java,38
2009-03-29__91__src__java__org__apache__commons__math__optimization__univariate__AbstractUnivariateRealOptimizer.java,44
2008-06-16__98__src__java__org__apache__commons__math__analysis__LaguerreSolver.java,211
2008-06-16__98__src__java__org__apache__commons__math__analysis__LaguerreSolver.java,259
2009-06-02__88__src__java__org__apache__commons__math__stat__descriptive__summary__Sum.java,63
2009-07-07__85__src__java__org__apache__commons__math__distribution__GammaDistributionImpl.java,158
2008-01-07__102__src__test__org__apache__commons__math__estimation__MinpackTest.java,578
2006-06-05__106__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,31
2006-06-05__106__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,44
2006-06-05__106__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,49
2006-06-05__106__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,66
2006-06-05__106__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,127
2006-06-05__106__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,129
2006-06-05__106__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,131
2010-08-31__63__src__main__java__org__apache__commons__math__stat__inference__OneWayAnovaImpl.java,127
2010-08-31__63__src__main__java__org__apache__commons__math__stat__inference__OneWayAnovaImpl.java,135
2007-07-16__103__src__test__org__apache__commons__math__ode__TestProblem3.java,82
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,138
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,142
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,149
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,158
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,36
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,37
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,175
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,55
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,176
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,58
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,72
2009-08-16__83__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,76
2009-10-31__81__src__main__java__org__apache__commons__math__util__CompositeFormat.java,121
2008-08-21__96__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,32
2008-08-21__96__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,45
2008-08-21__96__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,50
2008-08-21__96__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,67
2008-08-21__96__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,128
2008-08-21__96__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,130
2008-08-21__96__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,132
2011-04-01__56__src__main__java__org__apache__commons__math__util__ContinuedFraction.java,147
2012-05-13__32__src__test__java__org__apache__commons__math3__random__ValueServerTest.java,40
2009-03-29__91__src__test__org__apache__commons__math__linear__decomposition__SingularValueDecompositionImplTest.java,170
2009-03-29__91__src__test__org__apache__commons__math__linear__decomposition__SingularValueDecompositionImplTest.java,210
2010-04-25__70__src__main__java__org__apache__commons__math__fraction__BigFraction.java,932
2010-04-25__70__src__main__java__org__apache__commons__math__fraction__BigFraction.java,180
2010-04-25__70__src__main__java__org__apache__commons__math__fraction__BigFraction.java,124
2008-06-16__98__src__java__org__apache__commons__math__ode__GraggBulirschStoerStepInterpolator.java,294
2009-12-28__77__src__main__java__org__apache__commons__math__linear__RealMatrixImpl.java,359
2007-07-16__103__src__java__org__apache__commons__math__transform__FastSineTransformer.java,42
2007-07-16__103__src__java__org__apache__commons__math__transform__FastSineTransformer.java,219
2012-05-13__32__src__main__java__org__apache__commons__math3__stat__ranking__NaturalRanking.java,86
2009-10-31__81__src__test__java__org__apache__commons__math__linear__TriDiagonalTransformerTest.java,161
2009-10-31__81__src__test__java__org__apache__commons__math__linear__TriDiagonalTransformerTest.java,73
2009-10-31__81__src__test__java__org__apache__commons__math__linear__TriDiagonalTransformerTest.java,109
2009-10-31__81__src__test__java__org__apache__commons__math__linear__TriDiagonalTransformerTest.java,174
2009-10-31__81__src__test__java__org__apache__commons__math__linear__TriDiagonalTransformerTest.java,177
2009-10-31__81__src__test__java__org__apache__commons__math__linear__TriDiagonalTransformerTest.java,178
2009-10-31__81__src__test__java__org__apache__commons__math__linear__TriDiagonalTransformerTest.java,123
2009-10-31__81__src__test__java__org__apache__commons__math__linear__TriDiagonalTransformerTest.java,93
2009-12-28__77__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,47
2009-12-28__77__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,57
2009-12-28__77__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,52
2009-12-28__77__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,53
2009-12-28__77__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,54
2009-12-28__77__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,110
2008-01-07__102__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,63
2008-01-07__102__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,64
2008-01-07__102__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,40
2008-01-07__102__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,41
2008-01-07__102__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,57
2008-01-07__102__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,36
2012-05-13__32__src__main__java__org__apache__commons__math3__dfp__DfpMath.java,658
2011-04-01__56__src__main__java__org__apache__commons__math__optimization__fitting__GaussianFitter.java,91
2011-04-01__56__src__main__java__org__apache__commons__math__optimization__fitting__GaussianFitter.java,103
2009-07-07__85__src__java__org__apache__commons__math__ode__sampling__AbstractStepInterpolator.java,51
2009-07-07__85__src__java__org__apache__commons__math__ode__sampling__AbstractStepInterpolator.java,54
2008-06-16__98__src__java__org__apache__commons__math__stat__inference__OneWayAnovaImpl.java,130
2008-06-16__98__src__java__org__apache__commons__math__stat__inference__OneWayAnovaImpl.java,123
2009-07-07__85__src__test__org__apache__commons__math__genetics__BinaryChromosomeTest.java,38
2011-10-10__45__src__main__java__org__apache__commons__math__random__ValueServer.java,88
2011-10-10__45__src__main__java__org__apache__commons__math__random__ValueServer.java,265
2011-10-10__45__src__main__java__org__apache__commons__math__random__ValueServer.java,266
2006-06-05__106__src__java__org__apache__commons__math__analysis__SimpsonIntegrator.java,101
2006-06-05__106__src__java__org__apache__commons__math__analysis__SimpsonIntegrator.java,72
2006-06-05__106__src__java__org__apache__commons__math__analysis__SimpsonIntegrator.java,81
2008-03-14__101__src__java__org__apache__commons__math__transform__FastSineTransformer.java,43
2008-03-14__101__src__java__org__apache__commons__math__transform__FastSineTransformer.java,228
2012-04-01__35__src__main__java__org__apache__commons__math3__geometry__VectorFormat.java,258
2012-04-01__35__src__main__java__org__apache__commons__math3__geometry__VectorFormat.java,259
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,146
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,152
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,159
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,168
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,58
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,61
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,64
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,192
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,67
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,78
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,206
2010-07-23__67__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,209
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,35
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,36
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,37
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,38
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,39
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,40
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,41
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,42
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,43
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,44
2013-02-14__10__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,45
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,385
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,387
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,137
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,389
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,144
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,145
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,274
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,148
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,149
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,275
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,276
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,277
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,551
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,552
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,553
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,554
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,555
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,556
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,557
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,188
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,575
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,580
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,585
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,594
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,372
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,373
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,376
2010-05-29__68__src__test__java__org__apache__commons__math__linear__SparseFieldMatrixTest.java,377
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,540
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,542
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,552
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,580
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,582
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,592
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,620
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,622
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,114
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,632
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,121
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,124
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,135
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,665
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,159
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,677
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,705
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,717
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,731
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,733
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,741
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,742
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,743
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,744
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,745
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,746
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,747
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,236
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,237
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,238
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,239
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,752
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,754
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,766
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,775
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,784
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,335
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,336
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,339
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,340
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,855
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,861
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,351
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,863
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,864
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,354
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,867
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,868
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,357
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,875
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,881
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,883
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,884
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,887
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,888
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,895
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,388
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,901
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,903
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,904
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,907
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,908
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,915
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,404
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,921
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,923
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,924
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,927
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,928
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,935
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,443
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,957
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,462
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,498
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,500
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,509
2009-07-07__85__src__test__org__apache__commons__math__linear__FieldMatrixImplTest.java,510
2009-07-07__85__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,63
2009-07-07__85__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,64
2009-07-07__85__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,40
2009-07-07__85__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,41
2009-07-07__85__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,57
2009-07-07__85__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,36
2011-05-05__54__src__test__java__org__apache__commons__math__random__Well19937cTest.java,22
2010-04-25__70__src__main__java__org__apache__commons__math__MathRuntimeException.java,492
2010-04-25__70__src__main__java__org__apache__commons__math__MathRuntimeException.java,106
2010-04-25__70__src__main__java__org__apache__commons__math__MathRuntimeException.java,109
2009-10-31__81__src__main__java__org__apache__commons__math__distribution__ExponentialDistributionImpl.java,162
2009-10-31__81__src__main__java__org__apache__commons__math__distribution__ExponentialDistributionImpl.java,184
2012-12-29__14__src__main__java__org__apache__commons__math3__stat__ranking__NaturalRanking.java,87
2013-02-14__10__src__main__java__org__apache__commons__math3__optimization__direct__PowellOptimizer.java,215
2009-01-06__94__src__java__org__apache__commons__math__stat__descriptive__moment__StandardDeviation.java,72
2006-06-05__106__src__test__org__apache__commons__math__linear__RealMatrixImplTest.java,274
2009-10-31__81__src__main__java__org__apache__commons__math__random__ValueServer.java,348
2009-10-31__81__src__main__java__org__apache__commons__math__random__ValueServer.java,253
2009-10-31__81__src__main__java__org__apache__commons__math__random__ValueServer.java,254
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,131
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,273
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,274
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,275
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,276
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,550
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,551
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,552
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,553
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,554
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,555
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,556
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,567
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,572
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,189
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,577
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,582
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,591
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,371
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,372
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,375
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealMatrixTest.java,376
2007-06-14__104__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,32
2007-06-14__104__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,45
2007-06-14__104__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,50
2007-06-14__104__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,67
2007-06-14__104__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,128
2007-06-14__104__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,130
2007-06-14__104__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,132
2009-10-31__81__src__main__java__org__apache__commons__math__stat__descriptive__summary__SumOfSquares.java,63
2009-02-21__99__src__java__org__apache__commons__math__distribution__NormalDistributionImpl.java,96
2009-02-21__99__src__java__org__apache__commons__math__distribution__NormalDistributionImpl.java,128
2009-02-21__99__src__java__org__apache__commons__math__distribution__NormalDistributionImpl.java,195
2009-02-21__99__src__java__org__apache__commons__math__distribution__NormalDistributionImpl.java,215
2009-02-21__99__src__java__org__apache__commons__math__distribution__NormalDistributionImpl.java,217
2009-02-21__99__src__java__org__apache__commons__math__distribution__NormalDistributionImpl.java,124
2010-08-31__63__src__main__java__org__apache__commons__math__optimization__linear__SimplexSolver.java,39
2010-08-31__63__src__main__java__org__apache__commons__math__optimization__linear__SimplexSolver.java,52
